index,code,name,network,location,elevation_m,site_property
SNOTEL:575_CA_SNTL,575_CA_SNTL,Leavitt Meadows,SNOTEL,"{'latitude': '38.303668975830078', 'longitude': '-119.55110931396484'}",2193.950439453125,"{'county': 'Mono', 'state': 'California', 'site_comments': 'beginDate=10/1/1980 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160503020104|HUD=16050302|TimeZone=-8.0|actonId=19L08S|shefId=LVTC1|stationTriplet=575:CA:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1112_NV_SNTL,1112_NV_SNTL,Lee Canyon,SNOTEL,"{'latitude': '36.305370330810547', 'longitude': '-115.67507934570313'}",2629.204833984375,"{'county': 'Clark', 'state': 'Nevada', 'site_comments': 'beginDate=10/1/2008 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=150100150206|HUD=15010015|TimeZone=-8.0|actonId=15N10S|shefId=LCAN2|stationTriplet=1112:NV:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:576_MT_SNTL,576_MT_SNTL,Lemhi Ridge,SNOTEL,"{'latitude': '44.993801116943359', 'longitude': '-113.44399261474609'}",2468.8798828125,"{'county': 'Beaverhead', 'state': 'Montana', 'site_comments': 'beginDate=1/1/1971 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100200011106|HUD=10020001|TimeZone=-8.0|actonId=13E23S|shefId=LMHM8|stationTriplet=576:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:577_WY_SNTL,577_WY_SNTL,Lewis Lake Divide,SNOTEL,"{'latitude': '44.2086181640625', 'longitude': '-110.66628265380859'}",2392.679931640625,"{'county': 'Teton', 'state': 'Wyoming', 'site_comments': 'beginDate=9/1/1963 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170401010104|HUD=17040101|TimeZone=-8.0|actonId=10E09S|shefId=LWSW4|stationTriplet=577:WY:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1006_NV_SNTL,1006_NV_SNTL,Lewis Peak,SNOTEL,"{'latitude': '40.357570648193359', 'longitude': '-116.86492156982422'}",2255.52001953125,"{'county': 'Lander', 'state': 'Nevada', 'site_comments': 'beginDate=10/1/2000 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160401070903|HUD=16040107|TimeZone=-8.0|actonId=16J01S|shefId=LWPN2|stationTriplet=1006:NV:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:578_MT_SNTL,578_MT_SNTL,Lick Creek,SNOTEL,"{'latitude': '45.504100799560547', 'longitude': '-110.96624755859375'}",2090.927978515625,"{'county': 'Gallatin', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1963 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100200081001|HUD=10020008|TimeZone=-8.0|actonId=10D13S|shefId=LCKM8|stationTriplet=578:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:261_UT_SNTL,261_UT_SNTL,Lightning Lake,SNOTEL,"{'latitude': '40.716670989990234', 'longitude': '-110.75'}",3200.39990234375,"{'county': 'Duchesne', 'state': 'Utah', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=10/1/1989 12:00:00 AM|HUC=140600030301|HUD=14060003|TimeZone=-8.0|actonId=|shefId=LGLU1|stationTriplet=261:UT:SNTL|isActive=False', 'pos_accuracy_m': '0'}"
SNOTEL:1056_UT_SNTL,1056_UT_SNTL,Lightning Ridge,SNOTEL,"{'latitude': '41.358829498291016', 'longitude': '-111.48747253417969'}",2503.931884765625,"{'county': 'Weber', 'state': 'Utah', 'site_comments': 'beginDate=10/1/2004 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160201020201|HUD=16020102|TimeZone=-8.0|actonId=11H59S|shefId=LIGU1|stationTriplet=1056:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:579_UT_SNTL,579_UT_SNTL,Lily Lake,SNOTEL,"{'latitude': '40.86492919921875', 'longitude': '-110.79812622070313'}",2783.73828125,"{'county': 'Summit', 'state': 'Utah', 'site_comments': 'beginDate=6/12/1980 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160101010103|HUD=16010101|TimeZone=-8.0|actonId=10J35S|shefId=LLKU1|stationTriplet=579:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:580_CO_SNTL,580_CO_SNTL,Lily Pond,SNOTEL,"{'latitude': '37.379291534423828', 'longitude': '-106.54834747314453'}",3352.800048828125,"{'county': 'Conejos', 'state': 'Colorado', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=130100020302|HUD=13010002|TimeZone=-8.0|actonId=06M23S|shefId=LPDC2|stationTriplet=580:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:582_UT_SNTL,582_UT_SNTL,Little Bear,SNOTEL,"{'latitude': '41.405620574951172', 'longitude': '-111.82607269287109'}",1995.8304443359375,"{'county': 'Cache', 'state': 'Utah', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160102030103|HUD=16010203|TimeZone=-8.0|actonId=11H25S|shefId=LTBU1|stationTriplet=582:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:947_AK_SNTL,947_AK_SNTL,Little Chena Ridge,SNOTEL,"{'latitude': '65.124221801757813', 'longitude': '-146.73390197753906'}",609.5999755859375,"{'county': 'Fairbanks North Star', 'state': 'Alaska', 'site_comments': 'beginDate=10/1/1980 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=190803060706|HUD=19040506|TimeZone=-9.0|actonId=46Q02S|shefId=LCHA2|stationTriplet=947:AK:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1131_WY_SNTL,1131_WY_SNTL,Little Goose,SNOTEL,"{'latitude': '44.54315185546875', 'longitude': '-107.17864990234375'}",2703.575927734375,"{'county': 'Johnson', 'state': 'Wyoming', 'site_comments': 'beginDate=8/4/2010 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100901010105|HUD=10090101|TimeZone=-8.0|actonId=07E40S|shefId=LGSW4|stationTriplet=1131:WY:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:583_UT_SNTL,583_UT_SNTL,Little Grassy,SNOTEL,"{'latitude': '37.486309051513672', 'longitude': '-113.84581756591797'}",1848.612060546875,"{'county': 'Washington', 'state': 'Utah', 'site_comments': 'beginDate=10/1/1985 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160300061302|HUD=15010008|TimeZone=-8.0|actonId=13M04S|shefId=LGCU1|stationTriplet=583:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:584_OR_SNTL,584_OR_SNTL,Little Meadows,SNOTEL,"{'latitude': '44.612968444824219', 'longitude': '-122.22564697265625'}",1225.2960205078125,"{'county': 'Linn', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170900060301|HUD=17090005|TimeZone=-8.0|actonId=22E09S|shefId=LMDO3|stationTriplet=584:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1047_WY_SNTL,1047_WY_SNTL,Little Snake River,SNOTEL,"{'latitude': '41.070529937744141', 'longitude': '-106.94283294677734'}",2717.2919921875,"{'county': 'Carbon', 'state': 'Wyoming', 'site_comments': 'beginDate=7/27/2004 8:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140500030103|HUD=14050003|TimeZone=-8.0|actonId=06H25S|shefId=LITW4|stationTriplet=1047:WY:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1242_NV_SNTL,1242_NV_SNTL,Little Valley,SNOTEL,"{'latitude': '39.252590179443359', 'longitude': '-119.87709808349609'}",1979.06640625,"{'county': 'Washoe', 'state': 'Nevada', 'site_comments': 'beginDate=10/1/2013 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160501020301|HUD=|TimeZone=-8.0|actonId=19K03S|shefId=LTVN2|stationTriplet=1242:NV:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:585_WY_SNTL,585_WY_SNTL,Little Warm,SNOTEL,"{'latitude': '43.502780914306641', 'longitude': '-109.75199890136719'}",2855.97607421875,"{'county': 'Fremont', 'state': 'Wyoming', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100800010212|HUD=10080001|TimeZone=-8.0|actonId=09F08S|shefId=LTWW4|stationTriplet=585:WY:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:586_CO_SNTL,586_CO_SNTL,Lizard Head Pass,SNOTEL,"{'latitude': '37.799259185791016', 'longitude': '-107.92426300048828'}",3108.9599609375,"{'county': 'Dolores', 'state': 'Colorado', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140300020201|HUD=14030002|TimeZone=-8.0|actonId=07M29S|shefId=LIZC2|stationTriplet=586:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:587_CA_SNTL,587_CA_SNTL,Lobdell Lake,SNOTEL,"{'latitude': '38.437450408935547', 'longitude': '-119.36572265625'}",2819.09521484375,"{'county': 'Mono', 'state': 'California', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160503020201|HUD=16050302|TimeZone=-8.0|actonId=19L17S|shefId=LOBC1|stationTriplet=587:CA:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:588_ID_SNTL,588_ID_SNTL,Lolo Pass,SNOTEL,"{'latitude': '46.634479522705078', 'longitude': '-114.58071899414063'}",1597.1519775390625,"{'county': 'Idaho', 'state': 'Idaho', 'site_comments': 'beginDate=10/1/1982 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170102051401|HUD=17060303|TimeZone=-8.0|actonId=14C05S|shefId=LPSI1|stationTriplet=588:ID:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:589_CO_SNTL,589_CO_SNTL,Lone Cone,SNOTEL,"{'latitude': '37.891830444335938', 'longitude': '-108.19544219970703'}",2926.080078125,"{'county': 'San Miguel', 'state': 'Colorado', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140300030302|HUD=14030003|TimeZone=-8.0|actonId=08M07S|shefId=LNCC2|stationTriplet=589:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:590_MT_SNTL,590_MT_SNTL,Lone Mountain,SNOTEL,"{'latitude': '45.274120330810547', 'longitude': '-111.42691802978516'}",2706.6240234375,"{'county': 'Madison', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1988 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100200080201|HUD=10020008|TimeZone=-8.0|actonId=11D19S|shefId=BSKM8|stationTriplet=590:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:591_WA_SNTL,591_WA_SNTL,Lone Pine,SNOTEL,"{'latitude': '46.271430969238281', 'longitude': '-121.96288299560547'}",1197.864013671875,"{'county': 'Skamania', 'state': 'Washington', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170800020203|HUD=17080002|TimeZone=-8.0|actonId=21C26S|shefId=LPSW1|stationTriplet=591:WA:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1261_UT_SNTL,1261_UT_SNTL,Lonesome Beaver,SNOTEL,"{'latitude': '38.069999694824219', 'longitude': '-110.77240753173828'}",2868.16796875,"{'county': 'Garfield', 'state': 'Utah', 'site_comments': 'beginDate=10/16/2014 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140700010301|HUD=|TimeZone=-8.0|actonId=10M01S|shefId=LBVU1|stationTriplet=1261:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1123_CO_SNTL,1123_CO_SNTL,Long Draw Resv,SNOTEL,"{'latitude': '40.512298583984375', 'longitude': '-105.76560211181641'}",3041.904052734375,"{'county': 'Larimer', 'state': 'Colorado', 'site_comments': 'beginDate=10/16/2008 3:00:00 PM|endDate=1/1/2100 12:00:00 AM|HUC=101900070203|HUD=10190007|TimeZone=-8.0|actonId=05J27S|shefId=LRVC2|stationTriplet=1123:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:592_UT_SNTL,592_UT_SNTL,Long Flat,SNOTEL,"{'latitude': '37.512550354003906', 'longitude': '-113.3966064453125'}",2432.91357421875,"{'county': 'Washington', 'state': 'Utah', 'site_comments': 'beginDate=9/9/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160300061403|HUD=15010008|TimeZone=-8.0|actonId=13M02S|shefId=LGFU1|stationTriplet=592:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1001_AK_SNTL,1001_AK_SNTL,Long Lake,SNOTEL,"{'latitude': '58.186000823974609', 'longitude': '-133.83216857910156'}",259.07998657226563,"{'county': 'Juneau', 'state': 'Alaska', 'site_comments': 'beginDate=10/1/1966 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=190102060505|HUD=19010201|TimeZone=-9.0|actonId=33J01S|shefId=LLKA2|stationTriplet=1001:AK:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1016_ID_SNTL,1016_ID_SNTL,Long Valley,SNOTEL,"{'latitude': '44.788349151611328', 'longitude': '-116.08878326416016'}",1490.4720458984375,"{'county': 'Valley', 'state': 'Idaho', 'site_comments': 'beginDate=10/1/2001 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170501230206|HUD=17050123|TimeZone=-8.0|actonId=16E18S|shefId=LGVI1|stationTriplet=1016:ID:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:593_UT_SNTL,593_UT_SNTL,Long Valley Jct,SNOTEL,"{'latitude': '37.4875602722168', 'longitude': '-112.51457977294922'}",2275.33203125,"{'county': 'Kane', 'state': 'Utah', 'site_comments': 'beginDate=6/11/1986 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=150100080201|HUD=16030001|TimeZone=-8.0|actonId=12M06S|shefId=LVJU1|stationTriplet=593:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:594_ID_SNTL,594_ID_SNTL,Lookout,SNOTEL,"{'latitude': '47.457489013671875', 'longitude': '-115.70456695556641'}",1581.9119873046875,"{'county': 'Shoshone', 'state': 'Idaho', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170103020101|HUD=17010302|TimeZone=-8.0|actonId=15B02S|shefId=LKTI1|stationTriplet=594:ID:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:595_NM_SNTL,595_NM_SNTL,Lookout Mountain,SNOTEL,"{'latitude': '33.360271453857422', 'longitude': '-107.83122253417969'}",2590.800048828125,"{'county': 'Sierra', 'state': 'New Mexico', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=150400010402|HUD=15040001|TimeZone=-8.0|actonId=07S04S|shefId=LKTN5|stationTriplet=595:NM:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:596_UT_SNTL,596_UT_SNTL,Lookout Peak,SNOTEL,"{'latitude': '40.837310791015625', 'longitude': '-111.70964813232422'}",2487.472900390625,"{'county': 'Salt Lake', 'state': 'Utah', 'site_comments': 'beginDate=6/23/1988 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160202040302|HUD=16020204|TimeZone=-8.0|actonId=11J64S|shefId=LOPU1|stationTriplet=596:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:597_WY_SNTL,597_WY_SNTL,Loomis Park,SNOTEL,"{'latitude': '43.173870086669922', 'longitude': '-110.14006805419922'}",2511.552001953125,"{'county': 'Sublette', 'state': 'Wyoming', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140401010201|HUD=14040101|TimeZone=-8.0|actonId=10F16S|shefId=LOPW4|stationTriplet=597:WY:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:598_WY_SNTL,598_WY_SNTL,Lost Creek,SNOTEL,"{'latitude': '43.516670227050781', 'longitude': '-107.26667022705078'}",2462.783935546875,"{'county': 'Washakie', 'state': 'Wyoming', 'site_comments': 'beginDate=8/1/1980 12:00:00 AM|endDate=10/1/1997 12:00:00 AM|HUC=100800080202|HUD=10080008|TimeZone=-8.0|actonId=07F03S|shefId=LSTW4|stationTriplet=598:WY:SNTL|isActive=False', 'pos_accuracy_m': '0'}"
SNOTEL:1118_UT_SNTL,1118_UT_SNTL,Lost Creek Resv,SNOTEL,"{'latitude': '41.221549987792969', 'longitude': '-111.35946655273438'}",1853.7935791015625,"{'county': 'Morgan', 'state': 'Utah', 'site_comments': 'beginDate=10/1/2010 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160201010603|HUD=16020101|TimeZone=-8.0|actonId=11H32S|shefId=LCVU1|stationTriplet=1118:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:940_CO_SNTL,940_CO_SNTL,Lost Dog,SNOTEL,"{'latitude': '40.815879821777344', 'longitude': '-106.74835205078125'}",2840.736083984375,"{'county': 'Routt', 'state': 'Colorado', 'site_comments': 'beginDate=8/1/1998 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140500010203|HUD=14050001|TimeZone=-8.0|actonId=06J38S|shefId=LOTC2|stationTriplet=940:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:599_WA_SNTL,599_WA_SNTL,Lost Horse,SNOTEL,"{'latitude': '46.357498168945313', 'longitude': '-121.08094787597656'}",1560.5760498046875,"{'county': 'Yakima', 'state': 'Washington', 'site_comments': 'beginDate=10/1/1989 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170300030302|HUD=17030003|TimeZone=-8.0|actonId=21C39S|shefId=LOHW1|stationTriplet=599:WA:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:600_ID_SNTL,600_ID_SNTL,Lost Lake,SNOTEL,"{'latitude': '47.080898284912109', 'longitude': '-115.96040344238281'}",1862.3280029296875,"{'county': 'Shoshone', 'state': 'Idaho', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170603080101|HUD=17060308|TimeZone=-8.0|actonId=15B14S|shefId=LSLI1|stationTriplet=600:ID:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:601_ID_SNTL,601_ID_SNTL,Lost-Wood Divide,SNOTEL,"{'latitude': '43.824321746826172', 'longitude': '-114.26402282714844'}",2407.919921875,"{'county': 'Blaine', 'state': 'Idaho', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170402190304|HUD=17040218|TimeZone=-8.0|actonId=14F03S|shefId=LWDI1|stationTriplet=601:ID:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:972_UT_SNTL,972_UT_SNTL,Louis Meadow,SNOTEL,"{'latitude': '40.830329895019531', 'longitude': '-111.76457214355469'}",2042.1600341796875,"{'county': 'Salt Lake', 'state': 'Utah', 'site_comments': 'beginDate=10/1/1999 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160202040304|HUD=16020204|TimeZone=-8.0|actonId=11J69S|shefId=LMSU1|stationTriplet=972:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:602_CO_SNTL,602_CO_SNTL,Loveland Basin,SNOTEL,"{'latitude': '39.674331665039063', 'longitude': '-105.90132904052734'}",3474.719970703125,"{'county': 'Clear Creek', 'state': 'Colorado', 'site_comments': 'beginDate=10/1/1991 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=101900040102|HUD=10190004|TimeZone=-8.0|actonId=05K05S|shefId=LBAC2|stationTriplet=602:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1265_AK_SNTL,1265_AK_SNTL,Lower Kachemak Creek,SNOTEL,"{'latitude': '59.735069274902344', 'longitude': '-150.69326782226563'}",583.6920166015625,"{'county': 'Kenai Peninsula', 'state': 'Alaska', 'site_comments': 'beginDate=6/19/2015 11:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=190203011101|HUD=|TimeZone=-9.0|actonId=55K08S|shefId=LKCA2|stationTriplet=1265:AK:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:603_MT_SNTL,603_MT_SNTL,Lower Twin,SNOTEL,"{'latitude': '45.508708953857422', 'longitude': '-111.92288208007813'}",2407.919921875,"{'county': 'Madison', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1976 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100200071101|HUD=10020007|TimeZone=-8.0|actonId=11D11S|shefId=LWTM8|stationTriplet=603:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:604_MT_SNTL,604_MT_SNTL,Lubrecht Flume,SNOTEL,"{'latitude': '46.882930755615234', 'longitude': '-113.32228088378906'}",1426.4639892578125,"{'county': 'Missoula', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1970 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170102031204|HUD=17010203|TimeZone=-8.0|actonId=13C38S|shefId=LUBM8|stationTriplet=604:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:605_OR_SNTL,605_OR_SNTL,Lucky Strike,SNOTEL,"{'latitude': '45.2747802734375', 'longitude': '-118.847900390625'}",1514.85595703125,"{'county': 'Umatilla', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170701030606|HUD=17070103|TimeZone=-8.0|actonId=18D06S|shefId=LUKO3|stationTriplet=605:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:606_WA_SNTL,606_WA_SNTL,Lyman Lake,SNOTEL,"{'latitude': '48.197978973388672', 'longitude': '-120.91677856445313'}",1822.7039794921875,"{'county': 'Chelan', 'state': 'Washington', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170200090203|HUD=17020009|TimeZone=-8.0|actonId=20A23S|shefId=LYLW1|stationTriplet=606:WA:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:1069_WA_SNTL,1069_WA_SNTL,Lynn Lake,SNOTEL,"{'latitude': '47.20172119140625', 'longitude': '-121.77971649169922'}",1188.719970703125,"{'county': 'King', 'state': 'Washington', 'site_comments': 'beginDate=8/30/2007 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=171100130203|HUD=17110013|TimeZone=-8.0|actonId=21B50S|shefId=LAKW1|stationTriplet=1069:WA:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:607_CO_SNTL,607_CO_SNTL,Lynx Pass,SNOTEL,"{'latitude': '40.078060150146484', 'longitude': '-106.67028045654297'}",2706.6240234375,"{'county': 'Routt', 'state': 'Colorado', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140100011001|HUD=14010001|TimeZone=-8.0|actonId=06J06S|shefId=LYNC2|stationTriplet=607:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:608_OR_SNTL,608_OR_SNTL,Madison Butte,SNOTEL,"{'latitude': '45.105129241943359', 'longitude': '-119.495849609375'}",1569.719970703125,"{'county': 'Morrow', 'state': 'Oregon', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170702041101|HUD=17070202|TimeZone=-8.0|actonId=19D03S|shefId=MDBO3|stationTriplet=608:OR:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:609_MT_SNTL,609_MT_SNTL,Madison Plateau,SNOTEL,"{'latitude': '44.586231231689453', 'longitude': '-111.11627197265625'}",2362.199951171875,"{'county': 'Gallatin', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1967 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=100200070204|HUD=10020007|TimeZone=-8.0|actonId=11E31S|shefId=MPLM8|stationTriplet=609:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:610_ID_SNTL,610_ID_SNTL,Magic Mountain,SNOTEL,"{'latitude': '42.180721282958984', 'longitude': '-114.28662109375'}",2097.02392578125,"{'county': 'Twin Falls', 'state': 'Idaho', 'site_comments': 'beginDate=10/1/1979 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=170402120601|HUD=17040213|TimeZone=-8.0|actonId=14G02S|shefId=MGMI1|stationTriplet=610:ID:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:611_SD_SNTL,611_SD_SNTL,Maitland Draw,SNOTEL,"{'latitude': '44.116668701171875', 'longitude': '-103.80000305175781'}",1798.3199462890625,"{'county': 'Pennington', 'state': 'South Dakota', 'site_comments': 'beginDate=6/1/1990 12:00:00 AM|endDate=10/1/1996 12:00:00 AM|HUC=101201100102|HUD=10120110|TimeZone=-8.0|actonId=03E04S|shefId=MLDS2|stationTriplet=611:SD:SNTL|isActive=False', 'pos_accuracy_m': '0'}"
SNOTEL:612_UT_SNTL,612_UT_SNTL,Mammoth-Cottonwood,SNOTEL,"{'latitude': '39.683380126953125', 'longitude': '-111.31817626953125'}",2654.503173828125,"{'county': 'Sanpete', 'state': 'Utah', 'site_comments': 'beginDate=10/1/1978 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=160300040203|HUD=16030004|TimeZone=-8.0|actonId=11K03S|shefId=MCDU1|stationTriplet=612:UT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:905_CO_SNTL,905_CO_SNTL,Mancos,SNOTEL,"{'latitude': '37.430870056152344', 'longitude': '-108.16954040527344'}",3048,"{'county': 'Montezuma', 'state': 'Colorado', 'site_comments': 'beginDate=8/30/1994 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=140801070102|HUD=14080107|TimeZone=-8.0|actonId=08M02S|shefId=MNCC2|stationTriplet=905:CO:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
SNOTEL:613_MT_SNTL,613_MT_SNTL,Many Glacier,SNOTEL,"{'latitude': '48.796981811523438', 'longitude': '-113.67050170898438'}",1493.52001953125,"{'county': 'Glacier', 'state': 'Montana', 'site_comments': 'beginDate=10/1/1976 12:00:00 AM|endDate=1/1/2100 12:00:00 AM|HUC=090400010201|HUD=10010002|TimeZone=-8.0|actonId=13A27S|shefId=MANM8|stationTriplet=613:MT:SNTL|isActive=True', 'pos_accuracy_m': '0'}"
